listing_id,listing_timestamp,region,postcode,latitude,longitude,surface_area,number_of_rooms,number_of_bedrooms,build_year,energy_label,property_type,garden,asking_price,sale_price,sale_date,ingestion_timestamp
d2e64e2e-6520-4618-9b7e-178077fcf36e,2024-07-28,Eindhoven,7579 AA,52.76395046983723,4.050921184210944,52.0,2,1,1985,E,apartment,True,157120.20916278096,154737.87190771863,2024-10-04,2026-07-14 07:23:59.191934
949c2663-a58b-40af-842a-bec742296d31,2024-12-17,Amsterdam,1301 AB,52.04686146848597,5.72602027194738,177.0,8,7,2008,C,bungalow,True,920247.8587722977,914249.0977843401,2025-01-27,2026-07-14 07:23:59.191969
cdd0f309-fa16-4005-9497-5bbbd52dc9ed,2024-10-07,Amsterdam,6227 AA,52.67638712097399,4.518432188098453,217.0,7,6,1989,C,semi_detached,True,1178152.063503284,1157216.0486374937,2024-10-28,2026-07-14 07:23:59.192003
4f104708-66ba-45f8-a523-755816d34b59,2024-10-03,Groningen,1174 CD,53.44302154572829,5.767097934615071,137.0,6,5,1979,D,terraced_house,False,410973.517751329,380729.4817079584,2024-12-04,2026-07-14 07:23:59.192037
1742d4e6-1139-432d-b652-57b9c3d8f2a4,2025-04-20,Utrecht,6885 EF,53.04913556548347,5.210788971713705,169.0,7,6,1991,D,terraced_house,True,787937.0744568985,736772.8153040131,2025-05-17,2026-07-14 07:23:59.192071
8786ea2b-d857-4115-b898-8ab94b68ceae,2023-08-01,Nijmegen,1726 CD,52.419693683006976,5.297851960402852,159.0,5,3,1959,A+,bungalow,True,463734.5504261154,480418.3462019418,2023-11-11,2026-07-14 07:23:59.192112
545afd59-1838-43d8-b6a9-9b2839da3b0c,2025-02-01,Amsterdam,1952 EF,52.2850913299122,4.15405999594403,162.0,5,3,1957,B,bungalow,True,855999.4153918355,848915.3611120181,2025-05-05,2026-07-14 07:23:59.192147
5407e1db-24df-422c-b4e5-4ea448aed9b9,2024-05-18,Groningen,6107 AB,53.46384188842198,5.711317446464529,178.0,8,7,1976,C,terraced_house,False,468119.6806649195,480800.87894059846,2024-06-08,2026-07-14 07:23:59.192181
4264bcec-4127-4ad3-9fb1-746296d3ff26,2024-10-03,Utrecht,6428 AB,53.46430129653714,4.081893075659238,175.0,7,6,1961,B,apartment,True,847425.1999552123,810776.9508392526,2024-11-13,2026-07-14 07:23:59.192215
4ef3433d-8166-4dcb-9c5c-01ce18bba886,2024-02-20,The Hague,5832 EF,52.71442681462552,5.271982846933703,168.0,5,3,1962,C,detached,True,894212.4443957397,857066.528463333,2024-05-31,2026-07-14 07:23:59.192249
abd24d76-0f10-4a63-9ade-4f9ba347e80a,2023-09-05,The Hague,4061 AB,53.26927229401748,4.176626789427776,125.0,6,5,1951,B,terraced_house,True,444758.14408200467,466221.82276892365,2023-11-14,2026-07-14 07:23:59.192284
862a9e31-6bc9-43db-a285-fcf53f36ee0e,2024-01-27,Eindhoven,3547 CD,52.63437421456431,6.038756889813642,132.0,6,4,1970,G,semi_detached,True,429045.6722081761,407411.9640014045,2024-04-04,2026-07-14 07:23:59.192318
b14c5798-9157-44a2-8037-5db87acbb74e,2023-03-25,Amsterdam,2904 EF,52.433654921791764,5.75002538516856,133.0,6,5,1985,E,detached,True,780913.8912495225,821188.8883474462,2023-07-07,2026-07-14 07:23:59.192352
21a966cc-96d5-4f8d-90d0-4337bc55e77b,2025-03-24,Nijmegen,9187 EF,52.12651734165747,4.1631930861966495,67.0,2,1,1959,F,terraced_house,False,160521.75608444473,167255.4922213402,2025-06-10,2026-07-14 07:23:59.192386
f3a0471c-cb6d-42db-9a5c-fe4ffb5c26ee,2025-06-16,Maastricht,5796 AB,53.495966113819954,4.875744605621913,135.0,6,5,1979,C,semi_detached,True,406046.49437880813,426704.08836112806,2025-09-13,2026-07-14 07:23:59.192421
18976ea6-0bec-471d-a354-4a5f8bddd47e,2023-01-24,Rotterdam,5682 EF,52.00459165729614,5.549193405339294,113.0,4,3,1975,F,apartment,True,450228.8776457617,420178.3797584584,2023-05-04,2026-07-14 07:23:59.192455
ce4ef3ff-e292-498d-b208-12e268635d8e,2023-02-07,Maastricht,6566 EF,52.088201586735245,5.853617016469283,48.0,2,1,1979,E,detached,True,138078.08874346488,130359.82121673987,2023-04-20,2026-07-14 07:23:59.192487
c3e13c93-d665-4ace-b817-af64d47a4498,2023-01-25,Rotterdam,8561 EF,52.76690535915405,6.028991861491658,209.0,7,5,2019,A+,bungalow,True,903218.5961269989,934461.8928986145,2023-02-10,2026-07-14 07:23:59.192527
e849b0e7-3a16-4f8f-a1b3-82d9094db282,2025-06-12,Amsterdam,7893 AB,52.27435477598002,4.170869725989069,164.0,6,5,1967,E,apartment,True,866869.9668347102,837333.9299103376,2025-09-22,2026-07-14 07:23:59.192563
30f30624-e7c1-4467-8117-341c84737661,2024-09-21,Eindhoven,5374 EF,52.98920091250822,6.4470216361176025,131.0,6,5,2001,G,apartment,True,533058.4210251851,509221.05609369697,2024-12-01,2026-07-14 07:23:59.192597
c20aabc1-a5f1-4382-8c01-a7d5d48d1488,2023-02-02,Eindhoven,3555 AA,52.88580611287858,4.424242330604663,112.0,4,2,1993,A,apartment,True,488532.5243852998,467912.8497145693,2023-03-05,2026-07-14 07:23:59.192634
b5a2e544-28ce-4436-8d8c-4bde9698b8c7,2023-09-27,Groningen,3025 CD,52.45487292722177,4.385609055237678,171.0,7,6,1951,C,apartment,True,601213.843112248,576085.9762636187,2024-01-16,2026-07-14 07:23:59.192669
432bebbc-21da-46ac-ac64-fbfc293d3f00,2023-02-14,Rotterdam,4233 AB,52.23551698622769,5.945756486877653,139.0,4,3,2006,C,semi_detached,True,602562.2030364716,571831.3996995629,2023-05-19,2026-07-14 07:23:59.192704
52fdf54e-2a23-43b3-b8ec-be71e6614100,2024-05-10,Maastricht,9272 EF,52.55692073126294,4.130705027053308,134.0,4,2,1970,C,detached,True,551686.8682396263,527161.4171989438,2024-06-10,2026-07-14 07:23:59.192740
93b39c2e-9455-43e7-8569-24a36fdc64da,2023-09-18,Rotterdam,1020 CD,52.92039090657417,4.571091179293568,154.0,5,3,2007,C,apartment,False,621879.8576542778,605538.2398896234,2023-10-21,2026-07-14 07:23:59.192774
7794a2e7-91b4-4e08-a62d-ac9b448a11d5,2025-05-15,Utrecht,3772 AA,52.8637504278727,5.418401397535146,140.0,4,2,1960,B,terraced_house,False,618824.6510520222,585046.4777618549,2025-07-07,2026-07-14 07:23:59.192809
35fb3ae4-c8b6-4ad3-a2c3-766b6b86a77e,2023-05-19,The Hague,8900 EF,52.57202335238146,5.223397991558469,99.0,2,1,1972,A+,terraced_house,True,362337.5039443216,354498.292438308,2023-07-20,2026-07-14 07:23:59.192843
a7881002-b339-456b-815a-7b7d1c035aef,2023-10-24,Groningen,5751 CD,52.06741210526381,6.061256419229685,67.0,3,1,2022,D,apartment,True,207887.1154023545,206910.80245010645,2024-01-07,2026-07-14 07:23:59.192878
3e0489ce-7941-4e70-a277-7c498aeebfdf,2024-06-18,Groningen,2489 EF,53.35842609560123,4.696541398020431,107.0,3,2,2021,B,semi_detached,False,324257.97681315866,313526.89503245545,2024-07-26,2026-07-14 07:23:59.192915
0bba4c2f-33d3-4e51-8324-f44d03ab0719,2024-08-04,Amsterdam,8455 EF,53.18561990251836,4.6037226515544845,209.0,8,7,1998,C,apartment,False,989464.6765953044,931367.3331606628,2024-10-24,2026-07-14 07:23:59.192951
8fe87656-33a8-431e-a2c4-bb071e352a84,2025-06-17,Eindhoven,5723 CD,52.40708219923756,4.893995525557689,102.0,5,4,1958,B,terraced_house,True,336073.5182025096,332003.35854767385,2025-07-12,2026-07-14 07:23:59.192986
9b00e40b-4f82-4dd2-a928-d41529d492c6,2024-11-25,Amsterdam,6562 AB,52.61748354269461,4.469289806124397,83.0,4,3,2007,A++,semi_detached,True,459911.1929481338,438712.631547323,2025-01-20,2026-07-14 07:23:59.193024
d87a0df6-5318-4b7a-ad91-e8e9f61a1106,2024-06-16,Amsterdam,2028 EF,53.144780623592865,4.613164607773249,176.0,7,5,1988,F,terraced_house,False,700025.4871198282,728418.7271480508,2024-07-31,2026-07-14 07:23:59.193060
7d7f4d10-cff3-4e9a-8d4c-68e1f8c5f405,2023-02-12,Eindhoven,7517 EF,53.15591399895765,4.792801654687846,212.0,9,7,2012,E,semi_detached,True,837856.2870397151,809510.0703175915,2023-04-25,2026-07-14 07:23:59.193096
5bf48927-6367-4492-b058-b864b3e78753,2024-09-24,Maastricht,2272 AA,53.48448774500761,5.2336787707659616,132.0,5,4,1956,D,semi_detached,True,548196.9632252165,550278.406472958,2024-10-11,2026-07-14 07:23:59.193131
f296fc16-6713-4233-b397-46e6fb55157e,2023-07-17,Eindhoven,1634 AB,52.37556489848473,5.865260580178753,168.0,7,6,1968,E,terraced_house,False,577388.6533919758,549858.5961659424,2023-10-10,2026-07-14 07:23:59.193166
8cd2b280-15d6-47ca-92a2-ade47095ae9f,2023-01-09,Eindhoven,3467 CD,53.13253956625087,4.092901654548393,114.0,3,2,2002,G,detached,False,413075.76106866426,404188.0410300579,2023-04-03,2026-07-14 07:23:59.193201
18c05534-cb33-4dfd-9645-f452b5411237,2024-01-29,Nijmegen,8637 EF,52.73384360078499,4.188326656114259,132.0,4,3,2014,A,semi_detached,True,539142.4687643595,519341.3009402444,2024-02-20,2026-07-14 07:23:59.193235
11bb75e9-9771-42cd-b469-64de1d84308f,2023-03-06,Groningen,5551 AA,52.35317802552082,5.241844451795161,210.0,9,7,2022,D,detached,True,926434.5592003862,886645.0675254241,2023-06-21,2026-07-14 07:23:59.193271
21d8f0d6-e5ba-4725-ab6e-fedd98ea93ec,2025-04-04,Amsterdam,3982 AB,53.479885113883135,5.629246897277781,115.0,3,2,2022,C,terraced_house,False,541341.3144146029,520025.5168897417,2025-07-24,2026-07-14 07:23:59.193306
07b0016b-f44b-4af2-94e3-a0d410f9b6ad,2023-05-18,Groningen,8776 CD,52.484692309218204,4.716935526900738,209.0,9,7,1966,A,terraced_house,True,681873.6420211409,704645.2628268684,2023-07-20,2026-07-14 07:23:59.193341
84d0d71c-002a-4381-81a4-f8f54c1ee262,2024-11-08,The Hague,6746 CD,53.274192727966245,4.827301949536166,142.0,5,3,1987,B,semi_detached,True,587846.5443943238,602691.6769408508,2025-01-27,2026-07-14 07:23:59.193376
db7f439d-ae53-4617-923e-d42372384be3,2024-09-25,Rotterdam,6835 AA,52.263774623921506,4.552319655532281,109.0,3,2,1983,B,terraced_house,False,346575.7320112385,355066.55889380316,2024-12-21,2026-07-14 07:23:59.193411
8b6cef00-5da2-4dae-9323-005b008f8a04,2024-09-14,Amsterdam,9264 EF,53.26662031998887,6.006614853482728,47.0,2,1,1952,B,apartment,True,251916.03022341945,260671.6287456623,2024-11-16,2026-07-14 07:23:59.193447
753310bd-02cf-4d6a-824d-9c3f6d3062a7,2025-06-13,Groningen,6168 EF,52.68215393871339,4.207706936730129,161.0,6,4,2014,F,apartment,False,463407.7244706649,451971.46982033463,2025-10-02,2026-07-14 07:23:59.193482
afb7f98e-ec7a-4678-a8a3-22aaf4319da0,2024-09-08,Amsterdam,2417 EF,52.99017645082304,4.355707446391481,157.0,7,5,1975,F,semi_detached,False,695193.3424353785,720797.9253277271,2024-10-21,2026-07-14 07:23:59.193517
3887ce97-22b9-4808-aa26-8331fb930c40,2023-11-04,The Hague,7839 AB,53.28486276572379,5.821484106344747,168.0,5,3,2014,G,apartment,False,727685.9494214753,719547.0834169841,2024-01-05,2026-07-14 07:23:59.193552
e7b0d615-83ca-4d5d-ac60-b0871a6617ff,2024-01-13,Groningen,4601 EF,53.466258976193394,5.110915406595581,119.0,5,3,2013,C,terraced_house,True,418781.5433835401,421097.1774753254,2024-04-18,2026-07-14 07:23:59.193587
a1aa746e-a070-40af-beda-65663924a647,2024-01-30,Nijmegen,2506 AB,52.85039378054432,4.484481531931031,90.0,2,1,1971,A,terraced_house,True,310719.4964791938,312337.528181164,2024-05-18,2026-07-14 07:23:59.193622
0929541d-3747-4811-b057-947dca5555ff,2024-11-02,The Hague,3405 EF,53.20641524916636,4.648212002270388,55.0,2,1,1960,C,semi_detached,True,214145.95965180144,208176.9052258577,2024-12-21,2026-07-14 07:23:59.193656
1b498510-1bce-4a39-95e1-71c8c9d1ddef,2025-03-07,Maastricht,9182 AA,52.196807441073666,5.595849909524157,73.0,2,1,2017,B,semi_detached,False,354962.134775301,363234.33592295885,2025-03-26,2026-07-14 07:23:59.193690
8e72ed13-4cee-4aad-817d-6b2c6196da9b,2024-04-18,Amsterdam,4988 EF,52.295009239432446,5.324501527268678,124.0,5,4,1971,A,terraced_house,False,495847.49902073987,497172.9187225404,2024-05-13,2026-07-14 07:23:59.193725
0988fab3-b142-4085-8b77-f82c5970708f,2023-12-31,Rotterdam,1586 EF,53.382946501304815,5.268309948982674,187.0,8,7,1990,C,semi_detached,True,830150.462273535,824385.5982773576,2024-03-07,2026-07-14 07:23:59.193760
fbfb8928-60e1-4619-a8e8-4337f523bbd5,2023-02-09,Groningen,6796 AA,52.00908717569538,4.187496223247599,139.0,5,4,1992,B,terraced_house,True,411921.8915527518,409473.5316560182,2023-04-11,2026-07-14 07:23:59.193795
c66b98f6-4188-493d-bd51-3fd11097bcad,2025-04-10,The Hague,9245 EF,52.47834777826073,5.873990614963273,176.0,6,4,1998,B,apartment,True,802739.7801634814,829458.177556379,2025-07-25,2026-07-14 07:23:59.193829
e8bf93f7-fcb7-4955-94b1-a73d8d5ca7b7,2024-03-27,Rotterdam,3842 AB,53.2639738610058,5.895004412833366,124.0,4,2,1951,B,detached,True,587945.8789772325,583980.2089611788,2024-05-30,2026-07-14 07:23:59.193864
4ce8345b-05fa-437a-95b8-dad8ff05c93b,2023-03-13,Rotterdam,4676 AB,52.77625786659032,5.702416500312897,120.0,3,2,1984,E,terraced_house,True,416334.6822458558,409777.3635473748,2023-05-27,2026-07-14 07:23:59.193898
af46a619-9633-4fb5-a9ce-7efdcbf536ab,2025-06-18,The Hague,5864 AB,52.997355518562216,5.760080682798032,160.0,6,5,1951,B,bungalow,True,622912.9728687942,620761.1058358192,2025-07-31,2026-07-14 07:23:59.193936
5dc26055-1435-49fe-b97e-70c287dedfd3,2023-06-16,Utrecht,6341 CD,52.498319168170994,6.066369653723867,191.0,6,4,1980,E,semi_detached,True,861829.76412291,898131.8416585102,2023-09-16,2026-07-14 07:23:59.193974
2ab25af9-3106-4bab-b044-9480755abd10,2024-08-05,The Hague,3474 AA,52.20684937361795,5.639788654934701,188.0,6,4,1961,F,apartment,True,758693.6340031654,783969.9442309603,2024-09-19,2026-07-14 07:23:59.194008
44cb02df-54c8-4cef-9291-b906977159a9,2025-02-16,Groningen,1780 CD,52.034890660182654,4.69677545139085,51.0,2,1,2004,E,detached,False,225007.14649518163,221528.76930528448,2025-05-07,2026-07-14 07:23:59.194041
beb24dee-1ec9-45d7-a8c9-c1dce76489f2,2024-06-23,Amsterdam,3640 EF,52.65012963326276,4.611341439379515,94.0,2,1,2007,D,bungalow,False,397126.29509538284,381681.82997344073,2024-09-12,2026-07-14 07:23:59.194074
c8c6cc1d-298c-46db-91ae-a7ead428a716,2023-10-17,Rotterdam,4487 EF,52.90399661581976,4.850751609166321,168.0,6,5,1991,B,semi_detached,True,857853.4637279459,807938.6066661085,2024-01-02,2026-07-14 07:23:59.194109
38cb398f-8595-49a1-86f6-1a3836783ce4,2023-10-18,Rotterdam,3024 CD,53.03799004957977,5.2022702804537015,190.0,6,5,2001,C,bungalow,True,714981.703853179,730531.6183214241,2023-11-29,2026-07-14 07:23:59.194144
31dd6c33-60b2-46b3-b677-0c3c81bc6ad0,2025-03-12,Nijmegen,2618 EF,53.319151968930505,4.304225718435224,153.0,7,5,2008,C,semi_detached,False,538062.3702642849,518003.40970868577,2025-05-25,2026-07-14 07:23:59.194179
61a98c38-55a9-42fd-a05b-138ea0ebdec1,2025-02-23,The Hague,3915 CD,52.61188689157201,4.974177964957164,184.0,6,5,1984,C,terraced_house,True,731434.2000698799,753338.9112417188,2025-06-14,2026-07-14 07:23:59.194213
7f2e2819-f196-4e54-8133-d38bf3ee028e,2024-08-13,Groningen,5364 CD,52.944681662087376,5.9689064063492605,145.0,6,4,1985,B,terraced_house,False,374093.7619415012,380711.1879652482,2024-11-15,2026-07-14 07:23:59.194247
3ad9d8cb-fd78-4d57-9321-138bb7801e91,2024-04-19,The Hague,2690 AA,53.47573075034741,5.328761829606871,158.0,5,3,1976,E,detached,True,784615.5713194358,744355.3717798857,2024-07-05,2026-07-14 07:23:59.194280
21f7017f-51b8-404a-97d6-f9a4c908c1e4,2023-09-14,Amsterdam,7675 CD,52.35502600539648,6.146682801209661,127.0,6,4,1998,D,semi_detached,False,559473.6328689689,569967.7874044346,2023-10-22,2026-07-14 07:23:59.194316
cf8aa884-93ca-4220-b5af-4d5928d87924,2024-05-28,Amsterdam,3193 AA,52.4773758319276,4.077889527066676,162.0,7,6,1961,A,terraced_house,True,798811.7296080785,774973.3079586043,2024-07-20,2026-07-14 07:23:59.194350
2bdbd031-54ea-4044-b755-a568a2cefb4c,2024-01-05,Eindhoven,4707 EF,53.37100705817645,6.276660105625109,186.0,6,5,1973,F,detached,True,728964.5574433273,744516.4101267989,2024-04-14,2026-07-14 07:23:59.194387
331bc85b-c366-4b83-bf57-29b30b8a91ed,2024-05-13,Groningen,2706 AB,53.2824176929458,5.759424519415124,184.0,6,5,1972,B,terraced_house,True,560244.2267718976,562383.0916242101,2024-05-27,2026-07-14 07:23:59.194425
b9f7c231-a0c2-486c-bf29-cb5a68631d48,2024-05-23,Groningen,6536 AB,52.24995421454271,4.1096457085447895,100.0,3,1,1962,C,semi_detached,True,273475.29203674785,271534.80688301276,2024-08-26,2026-07-14 07:23:59.194471
a2c10320-9df0-43d5-a723-512dd6064851,2024-07-04,Groningen,5785 EF,52.436894900071515,5.266361945807514,165.0,6,4,2001,C,detached,False,549248.7797540367,542054.4747890102,2024-08-07,2026-07-14 07:23:59.194506
16280f98-a5b6-4140-a194-0f0b45e099f2,2024-02-26,The Hague,6665 EF,52.483159001600896,5.480007218622176,212.0,8,6,2018,E,detached,True,1119801.6797797857,1174634.6361581068,2024-04-26,2026-07-14 07:23:59.194541
1219128c-855c-427b-95e6-182d19ba31f0,2023-08-01,Amsterdam,2783 CD,53.14448540399955,4.601857383810485,193.0,8,7,1953,C,apartment,True,944791.1967606391,974416.6375663421,2023-11-16,2026-07-14 07:23:59.194575
ad104be8-fecb-41bc-8a5f-115008fe15a7,2024-12-29,Rotterdam,8474 EF,52.632532832175386,5.396410166919766,142.0,5,4,1968,G,terraced_house,False,462678.9323316679,479143.67803673254,2025-02-04,2026-07-14 07:23:59.194610
97f6109a-7e57-41e1-8c5a-b947dfd197fc,2024-04-02,Eindhoven,1499 EF,52.21737123528751,6.304803301935724,140.0,4,3,1990,C,bungalow,True,447076.04079383565,439739.3941923588,2024-05-18,2026-07-14 07:23:59.194644
fc82dfea-3794-4c4b-ad23-378a47e144ae,2024-01-07,Nijmegen,4092 CD,52.33498388224291,5.219940412206618,52.0,2,1,1970,C,detached,False,139750.45405080463,144156.37360825346,2024-05-04,2026-07-14 07:23:59.194678
099235c0-7583-465e-92b3-20c36755cfa7,2023-11-20,Amsterdam,1464 CD,52.6244702330977,6.343400803946961,204.0,9,7,1962,D,terraced_house,True,928161.5306213729,939661.9180172817,2024-02-25,2026-07-14 07:23:59.194712
5f796c01-5c24-4c58-97a0-d372e14b8e08,2023-01-21,Maastricht,5999 CD,53.29273764916262,5.408140331175774,48.0,2,1,1975,B,semi_detached,True,141249.3858047626,142922.68316807123,2023-05-02,2026-07-14 07:23:59.194745
6ae07245-57c0-4775-b55f-5ffab067347e,2025-01-10,Groningen,3592 AB,52.91822481356427,5.883421534876364,198.0,7,5,2011,C,apartment,False,688713.371554365,642644.6341490936,2025-02-11,2026-07-14 07:23:59.194779
9efa0ae6-e803-4122-8dd4-fa18c22e3add,2024-01-02,Amsterdam,5554 AA,52.8314472029194,5.38136984943245,49.0,2,1,1994,E,apartment,False,173635.42788846506,181733.09127805382,2024-03-01,2026-07-14 07:23:59.194812
8f160deb-ac53-4894-9605-6639cc1ca326,2025-04-17,Groningen,2576 AB,52.75005432240646,4.138480154288244,66.0,2,1,2017,G,semi_detached,False,137044.63210813433,143474.4198168982,2025-08-01,2026-07-14 07:23:59.194845
f4ef8268-30df-4a54-aea7-f8e4f7a12fb1,2024-11-01,Maastricht,9363 AA,52.72500251982421,6.235723173701857,104.0,5,3,1995,C,terraced_house,True,289975.6876856335,294097.63444419234,2025-02-17,2026-07-14 07:23:59.194885
2007a496-1fcc-4c00-a2d2-0be95ea5477e,2023-11-15,Amsterdam,1033 AB,52.45265394777925,6.478000076940628,70.0,2,1,1985,B,detached,False,418710.43900498544,390537.7286699929,2024-01-16,2026-07-14 07:23:59.194919
27bd1171-1d9d-4ff0-867c-eccce9b93348,2023-09-26,Eindhoven,7715 EF,53.255815322292484,4.117142556667888,196.0,7,5,1998,E,apartment,True,718556.1724703965,738745.4022167957,2023-12-15,2026-07-14 07:23:59.194958
a05ac03b-7411-44e1-8f26-49b277226c44,2024-02-06,Nijmegen,6920 AA,52.08143663162187,6.16542607704436,88.0,2,1,1950,C,apartment,True,259784.49529383055,272612.26017998,2024-05-01,2026-07-14 07:23:59.194993
fe637cee-2073-41a4-b0c2-9eb970aebe06,2024-10-31,Groningen,2101 AA,52.66457799903752,4.861262129193867,123.0,5,4,1992,D,semi_detached,True,412964.1457403212,394075.9852380211,2025-02-25,2026-07-14 07:23:59.195029
711a1b72-4e6e-43d2-9574-1ba9929f27d8,2023-11-30,Rotterdam,2530 AB,52.10944201174021,4.182951726452399,218.0,7,5,1962,B,semi_detached,True,917897.4552355914,910021.6745466555,2024-03-21,2026-07-14 07:23:59.195065
daa46b7a-8be5-4d1a-9d85-9a390d750137,2023-08-07,Maastricht,4375 AA,52.15355549502269,5.402153932340969,69.0,3,1,2017,C,terraced_house,True,243578.6361027687,252979.49806916452,2023-09-03,2026-07-14 07:23:59.195100
558a0508-a4be-4665-9cba-8c6dc3e256b3,2023-11-18,The Hague,2736 AA,52.60891659623196,5.012566816252445,120.0,4,2,1982,A,apartment,False,576117.0506266817,552565.299201064,2024-03-08,2026-07-14 07:23:59.195136
ec4df441-a357-46b5-820f-766759df9216,2023-09-04,Eindhoven,2248 EF,52.69114189943769,5.632658960799347,172.0,5,4,1957,C,detached,True,717380.0807070512,705929.4220120764,2023-10-15,2026-07-14 07:23:59.195170
e2d35f6b-17f9-485a-9aca-45695ba68cd8,2023-12-17,The Hague,3322 CD,52.90313173900254,5.057264835895138,141.0,4,2,2010,C,terraced_house,False,514573.63223865745,511778.0193815897,2024-04-01,2026-07-14 07:23:59.195204
66e9570f-0f61-4d30-9795-e118ccb63c77,2025-01-21,Eindhoven,4315 EF,53.375434878792674,5.225996043149084,218.0,8,7,1993,A,apartment,True,923824.1938164554,859911.9339539789,2025-05-07,2026-07-14 07:23:59.195238
0974e760-bfef-4758-a6f7-80e2464204b2,2025-04-05,Groningen,6195 CD,53.43638865129126,4.756658305953573,149.0,6,4,2013,C,bungalow,True,542492.614152488,503146.1000157703,2025-07-05,2026-07-14 07:23:59.195271
e7bdf6e9-4fc0-4d9c-8c85-145f9c00661d,2025-02-09,Rotterdam,3763 CD,53.293996188629635,5.670416192147912,210.0,7,5,1958,E,terraced_house,True,713556.5329207561,680152.7103439259,2025-04-11,2026-07-14 07:23:59.195305
6666079e-6539-489b-ad42-9102ea5e43e1,2024-10-27,Nijmegen,5985 CD,52.01838520279754,5.5805738427208,94.0,4,2,1967,B,semi_detached,False,252132.23704151175,233492.43896649103,2024-12-15,2026-07-14 07:23:59.195339
63dfb25f-d88b-4f66-8c5d-e05e6a58d82c,2025-05-25,Eindhoven,4122 AA,52.0600468941989,6.294856254057175,213.0,7,5,1970,C,terraced_house,False,661614.1457375467,659704.1868077487,2025-07-19,2026-07-14 07:23:59.195373
6df7d918-a6c4-4706-b7f0-e4ddc0f5d5ce,2023-11-08,Maastricht,2307 AB,52.65665255059827,4.859516120484627,131.0,4,2,1996,F,terraced_house,False,369642.3384196844,352188.1443467037,2024-02-27,2026-07-14 07:23:59.195406
bc0acfb1-ea0c-436a-a17d-7566b7288969,2023-10-26,Utrecht,7254 AA,52.50952558820426,4.10584862652294,94.0,2,1,1961,B,detached,True,499254.20194426726,469693.1474091041,2023-12-08,2026-07-14 07:23:59.195441
6a9288b4-f810-4cb7-9c91-53add8b1516a,2023-04-25,Groningen,6994 AB,52.98663448537596,5.627359808554469,193.0,6,5,1955,E,semi_detached,True,740509.8623719467,693642.8425489562,2023-07-27,2026-07-14 07:23:59.195475
65c1ee96-c315-431a-a772-c5205db9b86e,2024-01-09,Utrecht,6800 EF,53.326747222156754,6.379581121743672,154.0,6,5,1980,B,bungalow,True,672300.4648722995,668542.8357926721,2024-04-27,2026-07-14 07:23:59.195509
8c280188-a185-45bd-b7be-3515e1fdaa91,2025-01-10,The Hague,1271 CD,52.383441615953636,5.803948110747127,52.0,3,2,1973,A,detached,True,312766.02133934625,319758.51878185757,2025-04-06,2026-07-14 07:23:59.195542
7ea7f21d-3c26-4f13-b7b7-8a45f917fc0c,2023-09-02,Eindhoven,3141 AA,52.683296359284874,6.325454821861927,80.0,2,1,2001,E,bungalow,False,273744.65739336674,267578.5456692496,2023-10-06,2026-07-14 07:23:59.195575
015fdc6c-aa7a-4606-a498-7c548ba8bba2,2023-10-06,The Hague,3809 AA,53.02272508846948,4.503011245314682,189.0,8,7,1984,C,terraced_house,True,795295.8928478676,795338.0136177436,2023-10-24,2026-07-14 07:23:59.195609
3b8042c1-ed05-430c-8f89-e832a50b2774,2024-11-11,Groningen,3038 AA,52.49679911020932,4.471831385857406,66.0,2,1,2003,B,apartment,False,241539.27981535997,231237.61786698233,2025-02-15,2026-07-14 07:23:59.195642
0b8c2140-cfe2-4cd2-901e-1088e79ba77a,2025-06-03,Utrecht,4462 AA,53.39870807700411,5.614973650507528,103.0,3,2,2021,A,semi_detached,True,664933.8349435073,619358.7232217513,2025-06-17,2026-07-14 07:23:59.195680
ffeed28a-7733-4451-b697-5a2f70cbd80c,2024-12-30,Utrecht,6921 AB,53.244979973477335,4.51047159910501,158.0,7,6,1994,B,bungalow,True,783947.6934787593,730808.291856166,2025-01-22,2026-07-14 07:23:59.195718
e42b9cf3-3d70-4a31-a90e-3e45aebb49cb,2023-09-12,Maastricht,9643 AB,52.806097938354014,5.114000074253322,57.0,2,1,2010,E,apartment,True,208513.66403281808,219312.50129383727,2023-11-02,2026-07-14 07:23:59.195750
2c2a81e5-841e-497b-9bbe-034cd5fd5664,2023-06-08,Amsterdam,2604 AA,53.02797286362886,4.276737208263736,134.0,6,4,1962,F,semi_detached,True,652092.849739787,676579.4309873035,2023-06-28,2026-07-14 07:23:59.195784
fe9b7926-7d9a-4cd7-8d9b-314af7d10964,2025-04-20,Maastricht,5664 CD,53.41672128448412,4.519326838423954,96.0,2,1,2009,E,detached,False,303924.632363819,292579.4810884236,2025-05-10,2026-07-14 07:23:59.195817
83d526e2-0fd4-4683-bb78-c03df19f0ee8,2024-11-14,Amsterdam,1233 EF,53.32575585414795,6.281456369243255,206.0,7,6,1983,D,apartment,True,1134617.933648819,1065901.1548016025,2025-01-05,2026-07-14 07:23:59.195851
d975256e-3989-4440-97a5-861bf9b18bdd,2025-03-07,Maastricht,3134 AB,53.446486130327294,4.765648902342117,154.0,6,4,2005,B,apartment,True,525919.3595745278,551822.6577287432,2025-04-16,2026-07-14 07:23:59.195886
